 Frames  X Position (px)  Y Position (px)  Angle (deg)
1466    29.866667        39.500000        245.388640  
1467    29.629630        39.074074        244.578228  
1468    30.000000        39.222222        251.011940  
1469    29.629630        39.074074        244.578228  
1470    29.733333        39.000000        247.221422  
1471    29.733333        39.000000        247.221422  
1472    29.000000        39.733333        224.813072  
1473    29.000000        39.733333        224.813072  
1474    28.500000        40.000000        213.410384  
1475    28.577778        39.577778        221.153913  
1476    28.666667        39.743590        219.775578  
1477    28.666667        39.743590        219.775578  
1478    28.500000        39.500000        221.292814  
1479    28.500000        39.500000        221.292814  
1480    28.577778        39.577778        221.153913  
1481    28.500000        39.645833        219.163616  
1482    28.422222        39.577778        219.232072  
1483    28.422222        39.577778        219.232072  
1484    28.422222        39.577778        219.232072  
1485    28.577778        39.577778        221.153913  
1486    28.577778        39.577778        221.153913  
1487    28.577778        39.577778        221.153913  
1488    28.577778        39.577778        221.153913  
1489    28.577778        39.577778        221.153913  
1490    28.577778        39.577778        221.153913  
1491    28.925926        39.629630        225.275940  
1492    28.925926        39.629630        225.275940  
1493    28.925926        39.629630        225.275940  
1494    28.925926        39.629630        225.275940  
1495    28.925926        39.629630        225.275940  
1496    28.925926        39.629630        225.275940  
1497    28.925926        39.629630        225.275940  
1498    28.925926        39.629630        225.275940  
1499    28.925926        39.629630        225.275940  
1500    28.577778        39.577778        221.153913  
1501    28.666667        39.743590        219.775578  
1502    28.666667        39.743590        219.775578  
1503    28.666667        39.743590        219.775578  
1504    28.666667        39.743590        219.775578  
1505    28.571429        39.809524        217.484365  
1506    28.577778        39.577778        221.153913  
1507    28.500000        39.645833        219.163616  
1508    28.500000        39.645833        219.163616  
1509    28.500000        39.645833        219.163616  
1510    28.500000        39.645833        219.163616  
1511    28.500000        40.000000        213.410384  
1512    28.500000        39.645833        219.163616  
1513    28.500000        39.645833        219.163616  
1514    28.577778        40.422222        206.184129  
1515    32.166667        44.555556         65.635095  
1516    32.393939        45.060606         65.654578  
1517    32.577778        44.577778         59.734694  
1518    32.777778        44.777778         58.657880  
1519    33.422222        44.577778         49.348750  
1520    34.000000        44.500000         42.953610  
1521    33.833333        44.444444         43.940906  
1522    34.444444        43.833333         32.440895  
1523    34.000000        43.500000         31.790676  
1524    33.577778        44.422222         46.232411  
1525    33.666667        44.256410         43.656747  
1526    33.000000        44.733333         55.537542  
1527    32.733333        45.000000         60.859122  
1528    32.777778        45.222222         61.802696  
1529    32.925926        45.370370         61.016670  
1530    32.500000        45.500000         66.769285  
1531    32.500000        45.500000         66.769285  
1532    32.500000        45.500000         66.769285  
1533    32.577778        44.577778         59.734694  
1534    32.577778        44.577778         59.734694  
1535    32.500000        44.500000         60.199648  
1536    33.222222        44.222222         48.093380  
1537    33.222222        44.222222         48.093380  
1538    32.500000        45.000000         63.862748  
1539    32.393939        44.939394         64.898928  
1540    32.500000        45.000000         63.862748  
1541    32.333333        45.256410         67.575816  
1542    31.743590        45.666667         77.040279  
1543    31.743590        45.666667         77.040279  
1544    32.393939        45.060606         65.654578  
1545    32.393939        45.060606         65.654578  
1546    32.222222        45.222222         68.866241  
1547    32.422222        45.422222         67.320302  
1548    32.333333        45.256410         67.575816  
1549    32.500000        45.000000         63.862748  
1550    32.577778        44.577778         59.734694  
1551    32.500000        44.500000         60.199648  
1552    33.000000        43.733333         45.150007  
1553    33.060606        43.606061         42.691170  
1554    33.000000        43.500000         41.981805  
1555    33.500000        43.500000         36.279196  
1556    33.500000        43.354167         34.226185  
1557    32.577778        44.422222         58.421250  
1558    32.577778        44.422222         58.421250  
1559    33.354167        43.500000         37.800935  
1560    33.354167        43.500000         37.800935  
1561    32.833333        43.555556         45.007123  
1562    33.354167        43.500000         37.800935  
1563    33.354167        43.500000         37.800935  
1564    31.784314        42.627451         48.283074  
1565    29.422222        39.577778        234.749520  
1566    28.645833        39.500000        223.171578  
1567    28.577778        39.577778        221.153913  
1568    28.577778        39.577778        221.153913  
1569    28.577778        39.577778        221.153913  
1570    28.577778        39.577778        221.153913  
1571    28.500000        39.500000        221.292814  
1572    28.500000        39.500000        221.292814  
1573    28.500000        39.500000        221.292814  
1574    28.500000        39.500000        221.292814  
1575    28.500000        39.500000        221.292814  
1576    28.500000        39.500000        221.292814  
1577    28.583333        39.666667        219.891391  
1578    29.000000        39.733333        224.813072  
1579    28.939394        39.606061        225.841090  
1580    28.577778        39.577778        221.153913  
1581    28.577778        39.577778        221.153913  
1582    28.577778        39.577778        221.153913  
1583    28.577778        39.577778        221.153913  
1584    28.577778        39.577778        221.153913  
1585    28.500000        39.500000        221.292814  
1586    28.500000        39.500000        221.292814  
1587    28.500000        39.500000        221.292814  
1588    28.500000        39.500000        221.292814  
1589    28.500000        39.500000        221.292814  
1590    28.500000        39.500000        221.292814  
1591    28.583333        39.666667        219.891391  
1592    28.583333        39.666667        219.891391  
1593    28.583333        39.666667        219.891391  
1594    28.583333        39.666667        219.891391  
1595    28.583333        39.666667        219.891391  
1596    28.583333        39.666667        219.891391  
1597    28.500000        39.866667        215.676385  
1598    28.500000        39.500000        221.292814  
1599    28.500000        39.500000        221.292814  
1600    28.500000        39.645833        219.163616  
1601    28.500000        39.645833        219.163616  
1602    28.500000        39.645833        219.163616  
1603    28.500000        39.645833        219.163616  
1604    28.577778        39.577778        221.153913  
1605    28.577778        39.577778        221.153913  
1606    28.577778        39.577778        221.153913  
1607    28.577778        39.577778        221.153913  
1608    28.577778        39.577778        221.153913  
1609    28.577778        39.577778        221.153913  
1610    28.500000        39.500000        221.292814  
1611    28.500000        39.500000        221.292814  
1612    29.095238        39.095238        234.972561  
1613    29.060606        39.393939        230.774598  
1614    28.577778        39.577778        221.153913  
1615    28.577778        39.577778        221.153913  
1616    28.500000        39.500000        221.292814  
1617    29.000000        38.733333        237.225325  
1618    29.645833        38.500000        249.232540  
1619    29.645833        38.500000        249.232540  
1620    29.645833        38.500000        249.232540  
1621    30.577778        38.422222        266.128122  
1622    31.577778        38.422222        284.378123  
1623    31.577778        38.422222        284.378123  
1624    32.422222        38.422222        297.922440  
1625    32.500000        38.500000        299.662813  
1626    33.577778        38.577778        313.603825  
1627    34.422222        39.422222        330.152246  
1628    34.577778        39.577778        333.013125  
1629    34.577778        39.577778        333.013125  
1630    35.000000        39.733333        337.154971  
1631    35.733333        41.000000        354.132424  
1632    35.577778        41.422222        358.970000  
1633    35.733333        42.000000          5.675846  
1634    35.500000        42.500000         11.881140  
1635    35.606061        43.060606         17.852803  
1636    35.422222        43.577778         24.056976  
1637    35.422222        43.577778         24.056976  
1638    35.354167        44.500000         33.224044  
1639    35.000000        44.500000         35.376188  
1640    34.500000        45.354167         46.003848  
1641    34.500000        45.354167         46.003848  
1642    33.500000        45.645833         56.743158  
1643    33.422222        45.577778         57.070723  
1644    33.422222        45.577778         57.070723  
1645    32.733333        46.000000         66.567993  
1646    31.666667        46.256410         79.499768  
1647    31.606061        46.060606         79.795921  
1648    31.500000        46.133333         81.231839  
1649    30.629630        46.074074         91.969668  
1650    30.000000        46.000000         99.933809  
1651    29.095238        45.904762        111.043033  
1652    28.733333        45.000000        120.458344  
1653    28.422222        44.422222        129.057284  
1654    28.422222        44.422222        129.057284  
1655    28.000000        44.000000        138.198994  
1656    28.000000        43.000000        151.840716  
1657    27.777778        43.000000        153.630216  
1658    27.577778        41.577778        178.760729  
1659    27.577778        41.577778        178.760729  
1660    27.777778        41.222222        185.432404  
1661    27.577778        41.577778        178.760729  
1662    28.000000        40.500000        199.892886  
1663    28.222222        40.222222        206.635183  
1664    28.393939        39.939394        213.253999  
1665    28.777778        39.777778        220.743945  
1666    28.577778        39.577778        221.153913  
1667    28.577778        39.577778        221.153913  
1668    28.500000        39.645833        219.163616  
1669    28.577778        39.577778        221.153913  
1670    28.500000        39.645833        219.163616  
1671    28.577778        39.577778        221.153913  
1672    28.577778        39.577778        221.153913  
1673    28.577778        39.577778        221.153913  
1674    28.577778        39.577778        221.153913  
1675    28.577778        39.577778        221.153913  
1676    28.577778        39.577778        221.153913  
1677    28.577778        39.577778        221.153913  
1678    28.577778        39.577778        221.153913  
1679    28.577778        39.577778        221.153913  
1680    28.500000        39.645833        219.163616  
1681    28.500000        39.645833        219.163616  
1682    28.500000        39.645833        219.163616  
1683    28.733333        40.000000        216.300936  
1684    28.777778        39.777778        220.743945  
1685    29.000000        39.733333        224.813072  
1686    29.060606        39.606061        227.781145  
1687    29.000000        39.733333        224.813072  
1688    28.809524        39.571429        224.411679  
1689    28.809524        39.571429        224.411679  
1690    28.571429        39.809524        217.484365  
1691    28.500000        40.000000        213.410384  
1692    28.577778        39.577778        221.153913  
1693    28.666667        39.743590        219.775578  
1694    28.666667        39.743590        219.775578  
1695    28.666667        39.743590        219.775578  
1696    28.666667        39.743590        219.775578  
1697    28.666667        39.743590        219.775578  
1698    28.666667        39.743590        219.775578  
1699    28.666667        39.743590        219.775578  
1700    29.000000        39.733333        224.813072  
1701    28.696970        39.696970        220.919660  
1702    29.000000        39.733333        224.813072  
1703    29.074074        39.370370        231.304567  
1704    28.925926        39.629630        225.275940  
1705    28.925926        39.629630        225.275940  
1706    29.000000        39.500000        228.343552  
1707    29.074074        39.629630        227.648995  
1708    29.370370        39.074074        239.808992  
1709    29.500000        39.133333        241.553817  
1710    29.583333        39.333333        241.046833  
1711    29.500000        39.500000        237.354520  
1712    29.577778        39.422222        239.908683  
1713    29.939394        39.393939        248.163903  
1714    31.577778        40.577778        310.369326  
1715    34.500000        43.500000         28.206674  
1716    34.000000        44.266667         40.642422  
1717    34.000000        44.000000         37.790062  
1718    33.577778        44.422222         46.232411  
1719    33.777778        44.222222         42.217552  
1720    33.577778        44.422222         46.232411  
1721    32.577778        44.577778         59.734694  
1722    32.500000        45.500000         66.769285  
1723    32.354167        45.500000         68.560037  
1724    32.500000        45.500000         66.769285  
1725    33.190476        44.428571         50.539827  
1726    34.000000        44.190476         39.851017  
1727    33.888889        44.222222         41.179650  
1728    33.500000        44.500000         47.792647  
1729    33.222222        45.222222         56.742876  
1730    33.354167        44.500000         49.362767  
1731    33.354167        44.500000         49.362767  
1732    33.500000        44.354167         46.364880  
1733    34.000000        43.500000         31.790676  
1734    34.555556        43.166667         23.749318  
1735    34.500000        43.000000         21.885133  
1736    34.500000        43.000000         21.885133  
1737    34.393939        43.060606         23.282577  
1738    34.500000        43.000000         21.885133  
1739    34.500000        42.645833         17.030848  
1740    34.500000        42.645833         17.030848  
1741    34.422222        42.577778         16.391427  
1742    33.577778        43.422222         34.438199  
1743    33.354167        44.500000         49.362767  
1744    33.000000        44.733333         55.537542  
1745    32.629630        45.074074         62.667273  
1746    32.606061        45.060606         62.879077  
1747    32.222222        45.222222         68.866241  
1748    32.000000        45.266667         72.107559  
1749    32.000000        45.266667         72.107559  
1750    33.000000        44.733333         55.537542  
1751    32.777778        44.777778         58.657880  
1752    33.000000        44.733333         55.537542  
1753    32.500000        45.500000         66.769285  
1754    32.500000        45.500000         66.769285  
1755    32.500000        45.500000         66.769285  
1756    32.733333        45.000000         60.859122  
1757    33.000000        44.500000         53.504260  
1758    33.354167        44.500000         49.362767  
1759    33.354167        44.500000         49.362767  
1760    32.733333        45.000000         60.859122  
1761    32.777778        44.777778         58.657880  
1762    32.577778        45.422222         65.409388  
1763    32.625000        45.000000         62.233140  
1764    30.777778        42.222222         90.711895  
1765    29.422222        39.577778        234.749520  
1766    29.500000        39.354167        239.151157  
1767    29.500000        39.354167        239.151157  
1768    28.777778        39.777778        220.743945  
1769    28.777778        39.777778        220.743945  
1770    28.571429        39.809524        217.484365  
1771    28.500000        39.645833        219.163616  
1772    28.500000        39.645833        219.163616  
1773    28.500000        39.645833        219.163616  
1774    28.500000        39.645833        219.163616  
1775    28.500000        39.645833        219.163616  
1776    28.500000        39.645833        219.163616  
1777    28.500000        39.645833        219.163616  
1778    28.500000        39.645833        219.163616  
1779    28.500000        39.645833        219.163616  
1780    28.500000        39.645833        219.163616  
1781    28.500000        39.500000        221.292814  
1782    28.500000        39.500000        221.292814  
1783    28.500000        39.500000        221.292814  
1784    28.500000        39.500000        221.292814  
1785    28.500000        39.500000        221.292814  
1786    28.500000        39.500000        221.292814  
1787    28.500000        39.500000        221.292814  
1788    28.500000        39.500000        221.292814  
1789    28.500000        39.500000        221.292814  
1790    28.500000        39.500000        221.292814  
1791    28.500000        39.866667        215.676385  
1792    28.500000        39.866667        215.676385  
1793    28.500000        39.866667        215.676385  
1794    28.500000        39.500000        221.292814  
1795    28.500000        39.500000        221.292814  
1796    28.577778        39.577778        221.153913  
1797    28.500000        39.500000        221.292814  
1798    28.500000        39.500000        221.292814  
1799    28.500000        40.000000        213.410384  
1800    28.500000        40.000000        213.410384  
1801    28.809524        39.571429        224.411679  
1802    28.577778        39.577778        221.153913  
1803    28.666667        39.743590        219.775578  
1804    28.777778        39.777778        220.743945  
1805    28.222222        40.222222        206.635183  
1806    28.629630        39.925926        216.264577  
1807    28.629630        39.925926        216.264577  
1808    28.629630        39.925926        216.264577  
1809    28.629630        39.925926        216.264577  
1810    28.629630        39.925926        216.264577  
1811    28.000000        40.500000        199.892886  
1812    28.222222        40.222222        206.635183  
1813    28.333333        40.416667        203.988470  
1814    28.256410        40.333333        204.909885  
1815    28.500000        40.000000        213.410384  
1816    28.500000        39.500000        221.292814  
1817    29.500000        38.645833        245.797055  
1818    29.500000        38.645833        245.797055  
1819    29.500000        38.645833        245.797055  
1820    30.500000        38.500000        264.557076  
1821    31.577778        38.422222        284.378123  
1822    31.645833        38.500000        285.939298  
1823    32.577778        38.422222        300.129975  
1824    32.645833        38.500000        301.716317  
1825    33.044444        38.711111        308.908687  
1826    34.500000        40.000000        337.893043  
1827    34.666667        40.256410        342.116864  
1828    34.777778        40.222222        342.138499  
1829    35.222222        41.222222        356.308963  
1830    35.500000        41.354167        358.126271  
1831    35.500000        40.645833        349.629804  
1832    35.431373        41.568627          0.743383  
1833    35.500000        42.645833         13.567752  
1834    35.500000        42.645833         13.567752  
1835    35.500000        42.645833         13.567752  
1836    35.422222        43.577778         24.056976  
1837    34.645833        44.500000         37.782827  
1838    34.150000        45.266667         48.174262  
1839    34.166667        45.444444         49.346442  
1840    34.166667        45.444444         49.346442  
1841    33.833333        45.444444         52.258700  
1842    33.190476        46.000000         61.845270  
1843    32.777778        45.777778         64.997043  
1844    32.625000        46.000000         67.741541  
1845    32.571429        45.809524         67.463844  
1846    31.625000        46.000000         79.427551  
1847    30.666667        46.256410         91.447533  
1848    30.000000        45.809524        100.364387  
1849    30.000000        46.000000         99.933809  
1850    30.266667        46.000000         96.603536  
1851    29.000000        45.000000        117.098518  
1852    29.000000        45.000000        117.098518  
1853    28.500000        44.500000        127.392352  
1854    28.000000        44.000000        138.198994  
1855    28.000000        44.000000        138.198994  
1856    28.000000        43.500000        144.446314  
1857    28.000000        43.000000        151.840716  
1858    28.000000        43.000000        151.840716  
1859    28.000000        42.000000        169.994464  
1860    27.733333        42.000000        170.852857  
1861    28.000000        40.500000        199.892886  
1862    28.222222        40.222222        206.635183  
1863    28.416667        39.666667        217.850509  
1864    28.354167        40.500000        202.515970  
1865    28.370370        40.074074        210.693100  
1866    29.000000        39.733333        224.813072  
1867    29.000000        39.733333        224.813072  
1868    29.000000        39.733333        224.813072  
1869    29.000000        39.733333        224.813072  
1870    29.000000        39.733333        224.813072  
1871    28.422222        40.422222        204.672485  
1872    28.577778        40.422222        206.184129  
1873    28.422222        40.422222        204.672485  
1874    28.422222        40.422222        204.672485  
1875    28.422222        40.422222        204.672485  
1876    28.500000        40.354167        206.782540  
1877    28.500000        40.000000        213.410384  
1878    29.000000        39.733333        224.813072  
1879    29.422222        39.577778        234.749520  
1880    29.777778        39.222222        246.188195  
1881    29.777778        39.222222        246.188195  
1882    29.777778        39.222222        246.188195  
1883    29.777778        39.222222        246.188195  
1884    29.577778        39.422222        239.908683  
1885    29.645833        39.500000        240.402014  
1886    29.645833        39.500000        240.402014  
1887    29.645833        39.500000        240.402014  
1888    29.500000        39.500000        237.354520  
1889    29.431373        39.431373        236.874773  
1890    29.000000        39.733333        224.813072  
1891    28.500000        40.500000        203.796419  
1892    28.222222        41.222222        186.366735  
1893    28.500000        40.500000        203.796419  
1894    28.577778        39.577778        221.153913  
1895    28.939394        39.606061        225.841090  
1896    29.060606        39.606061        227.781145  
1897    29.422222        39.577778        234.749520  
1898    30.222222        39.222222        256.131567  
1899    30.000000        39.190476        251.253724  
1900    30.000000        39.190476        251.253724  
1901    28.743590        39.666667        222.032766  
1902    29.422222        39.577778        234.749520  
1903    29.500000        39.500000        237.354520  
1904    29.500000        39.500000        237.354520  
1905    29.222222        39.777778        227.886814  
1906    29.500000        39.500000        237.354520  
1907    29.629630        39.074074        244.578228  
1908    29.629630        39.074074        244.578228  
1909    29.629630        39.074074        244.578228  
1910    30.000000        39.000000        252.588038  
1911    30.000000        39.000000        252.588038  
1912    30.000000        39.000000        252.588038  
1913    30.000000        39.000000        252.588038  
1914    32.666667        41.743590          7.131805  
1915    34.500000        43.500000         28.206674  
1916    34.266667        45.000000         45.095498  
1917    33.500000        45.500000         55.793744  
1918    33.583333        45.333333         53.827039  
1919    34.266667        45.000000         45.095498  
1920    34.266667        45.000000         45.095498  
1921    34.000000        44.733333         45.103409  
1922    34.000000        44.733333         45.103409  
1923    34.000000        44.733333         45.103409  
1924    34.000000        44.733333         45.103409  
1925    34.000000        44.500000         42.953610  
1926    34.422222        43.577778         29.649100  
1927    34.422222        43.577778         29.649100  
1928    34.256410        43.666667         31.882961  
1929    33.939394        44.393939         42.466580  
1930    33.500000        44.500000         47.792647  
1931    34.422222        43.422222         27.763488  
1932    34.422222        43.577778         29.649100  
1933    34.500000        43.645833         29.925504  
1934    34.166667        43.555556         31.202260  
1935    34.422222        43.422222         27.763488  
1936    34.577778        42.577778         15.752904  
1937    34.577778        42.577778         15.752904  
1938    34.555556        42.833333         19.369296  
1939    34.627451        42.784314         18.376995  
1940    34.577778        43.422222         26.785833  
1941    34.577778        43.422222         26.785833  
1942    34.354167        43.500000         29.173314  
1943    34.354167        43.500000         29.173314  
1944    33.500000        43.645833         38.229651  
1945    33.577778        44.422222         46.232411  
1946    33.422222        44.422222         47.870798  
1947    33.000000        44.733333         55.537542  
1948    32.925926        44.629630         55.573752  
1949    32.925926        44.629630         55.573752  
1950    33.000000        44.266667         51.255333  
1951    32.500000        44.500000         60.199648  
1952    32.645833        44.500000         58.140680  
1953    33.000000        44.500000         53.504260  
1954    32.645833        44.500000         58.140680  
1955    32.645833        44.500000         58.140680  
1956    32.888889        44.777778         57.258907  
1957    33.354167        44.500000         49.362767  
1958    33.354167        44.500000         49.362767  
1959    33.354167        44.500000         49.362767  
1960    33.354167        44.500000         49.362767  
1961    33.500000        44.354167         46.364880  
1962    33.500000        44.354167         46.364880  
1963    33.577778        43.422222         34.438199  
1964    29.777778        39.777778        239.759297  
1965    28.777778        39.777778        220.743945  
1966    28.577778        39.577778        221.153913  
1967    28.577778        39.577778        221.153913  
1968    28.577778        39.577778        221.153913  
1969    28.577778        39.577778        221.153913  
1970    28.577778        39.577778        221.153913  
1971    28.577778        39.577778        221.153913  
1972    28.577778        39.577778        221.153913  
1973    28.577778        39.577778        221.153913  
1974    28.577778        39.577778        221.153913  
1975    28.577778        39.577778        221.153913  
1976    28.577778        39.577778        221.153913  
1977    28.577778        39.577778        221.153913  
1978    28.500000        40.000000        213.410384  
1979    28.333333        40.256410        207.035674  
1980    28.500000        39.500000        221.292814  
1981    28.577778        39.577778        221.153913  
1982    28.577778        39.577778        221.153913  
1983    28.645833        39.500000        223.171578  
1984    28.577778        39.577778        221.153913  
1985    28.777778        39.777778        220.743945  
1986    28.777778        39.777778        220.743945  
1987    28.777778        39.777778        220.743945  
1988    28.777778        39.777778        220.743945  
1989    28.777778        39.777778        220.743945  
1990    28.777778        39.777778        220.743945  
1991    28.904762        39.904762        220.435097  
1992    28.904762        39.904762        220.435097  
1993    28.904762        39.904762        220.435097  
1994    28.904762        39.904762        220.435097  
1995    28.904762        39.904762        220.435097  
1996    28.904762        39.904762        220.435097  
1997    28.904762        39.904762        220.435097  
1998    28.904762        39.904762        220.435097  
1999    29.000000        39.500000        228.343552  
2000    29.000000        39.500000        228.343552  
2001    28.809524        39.571429        224.411679  
2002    28.577778        39.577778        221.153913  
2003    28.606061        39.939394        215.735616  
2004    28.577778        39.577778        221.153913  
2005    28.577778        39.422222        223.363201  
2006    28.743590        39.666667        222.032766  
2007    29.000000        39.500000        228.343552  
2008    29.074074        39.370370        231.304567  
2009    29.000000        39.266667        231.444883  
2010    29.500000        39.500000        237.354520  
2011    29.422222        39.422222        236.813567  
2012    29.422222        39.422222        236.813567  
2013    29.422222        39.422222        236.813567  
2014    28.577778        39.577778        221.153913  
2015    28.500000        39.500000        221.292814  
2016    29.000000        39.000000        234.538604  
2017    29.266667        39.000000        238.785568  
2018    29.777778        38.777778        249.722214  
2019    30.422222        38.577778        262.911509  
2020    31.422222        38.577778        282.236599  
2021    32.422222        38.577778        299.166121  
2022    32.500000        38.500000        299.662813  
2023    32.500000        38.500000        299.662813  
2024    33.500000        38.500000        312.048468  
2025    33.577778        38.577778        313.603825  
2026    34.577778        39.577778        333.013125  
2027    34.777778        39.777778        336.558089  
2028    34.577778        39.577778        333.013125  
2029    35.333333        40.743590        350.451988  
2030    35.428571        40.809524        351.438469  
2031    35.500000        41.645833          1.670646  
2032    35.500000        41.645833          1.670646  
2033    35.577778        42.577778         12.582598  
2034    35.500000        42.645833         13.567752  
2035    35.577778        43.577778         23.360802  
2036    34.500000        44.645833         40.195016  
2037    34.500000        44.645833         40.195016  
2038    34.500000        44.645833         40.195016  
2039    34.500000        44.645833         40.195016  
2040    34.500000        44.645833         40.195016  
2041    33.500000        45.645833         56.743158  
2042    33.422222        45.577778         57.070723  
2043    33.266667        46.000000         61.095103  
2044    33.222222        46.222222         62.675347  
2045    31.428571        46.190476         82.193351  
2046    30.500000        45.500000         94.107478  
2047    30.500000        45.500000         94.107478  
2048    30.500000        45.500000         94.107478  
2049    30.060606        45.606061        100.047549  
2050    29.645833        45.500000        105.949992  
2051    28.777778        45.000000        119.913424  
2052    28.500000        45.000000        123.220486  
2053    28.000000        44.500000        132.968223  
2054    28.095238        44.095238        136.134556  
2055    27.500000        43.500000        148.785027  
2056    27.866667        42.500000        161.242280  
2057    27.666667        42.583333        160.988895  
2058    27.733333        42.000000        170.852857  
2059    27.743590        41.333333        183.291859  
2060    28.000000        41.266667        184.957033  
2061    28.222222        40.222222        206.635183  
2062    28.222222        40.222222        206.635183  
2063    28.222222        40.222222        206.635183  
2064    28.333333        40.256410        207.035674  
2065    28.333333        40.256410        207.035674  
2066    28.666667        40.256410        210.563894  
2067    29.428571        40.190476        224.139513  
2068    30.354167        39.500000        257.847481  
2069    30.500000        39.354167        262.420463  
2070    30.444444        39.166667        261.685933  
2071    30.428571        39.190476        261.218132  
2072    30.500000        39.354167        262.420463  
2073    30.500000        39.354167        262.420463  
2074    30.375000        39.000000        260.680247  
2075    30.500000        39.000000        263.480693  
2076    29.500000        39.645833        235.362999  
2077    29.577778        40.422222        221.938885  
2078    30.500000        40.000000        259.239860  
2079    30.422222        39.577778        259.310369  
2080    29.266667        40.000000        224.780151  
